,Load_Main,Load_AreaA,Load_AreaB,Load_AreaC,Temperature
2023-02-23 07:30:00,620.896,417.073,712.252,566.828,364.134
2023-02-23 07:45:00,622.267,371.725,769.280,559.081,362.993
2023-02-23 08:00:00,591.884,368.233,654.901,524.412,387.725
2023-02-23 08:15:00,601.590,391.301,661.640,493.455,348.441
2023-02-23 08:30:00,531.640,371.207,638.637,486.577,328.554
2023-02-23 08:45:00,555.540,323.090,661.815,485.950,348.749
2023-02-23 09:00:00,583.151,391.395,637.213,517.223,345.610
2023-02-23 09:15:00,529.608,362.528,611.579,480.628,321.257
2023-02-23 09:30:00,493.101,342.575,509.674,442.190,323.347
2023-02-23 09:45:00,459.890,296.927,538.411,435.147,318.051
2023-02-23 10:00:00,485.897,342.064,543.796,443.359,337.806
2023-02-23 10:15:00,474.678,288.165,538.011,472.493,306.308
2023-02-23 10:30:00,451.991,317.431,483.312,464.101,286.931
2023-02-23 10:45:00,461.398,298.367,568.840,417.751,290.563
2023-02-23 11:00:00,444.449,289.964,519.512,390.259,323.029
2023-02-23 11:15:00,434.145,282.988,531.063,360.622,299.509
2023-02-23 11:30:00,343.547,239.558,391.723,356.275,242.671
2023-02-23 11:45:00,376.853,217.334,471.452,330.778,258.512
2023-02-23 12:00:00,387.746,274.167,386.133,344.840,255.105
2023-02-23 12:15:00,393.670,277.657,452.907,346.784,276.046
2023-02-23 12:30:00,359.537,226.162,451.711,323.587,272.497
2023-02-23 12:45:00,353.772,230.014,343.446,314.978,289.332
2023-02-23 13:00:00,342.916,201.409,398.490,333.672,276.690
2023-02-23 13:15:00,360.569,205.361,433.123,271.315,264.885
2023-02-23 13:30:00,364.952,242.154,407.392,331.628,253.524
2023-02-23 13:45:00,348.789,231.809,432.932,336.681,267.775
2023-02-23 14:00:00,361.951,226.842,448.393,317.806,232.922
2023-02-23 14:15:00,358.720,201.924,392.748,342.966,249.305
2023-02-23 14:30:00,351.973,240.209,392.391,325.784,272.223
2023-02-23 14:45:00,350.681,218.910,366.117,306.835,276.040
2023-02-23 15:00:00,367.118,219.893,432.351,297.880,290.400
2023-02-23 15:15:00,358.719,265.066,419.007,338.965,261.451
2023-02-23 15:30:00,396.470,233.327,456.015,371.755,301.922
2023-02-23 15:45:00,340.358,235.281,394.633,296.836,249.230
2023-02-23 16:00:00,359.933,196.468,386.493,347.856,255.638
2023-02-23 16:15:00,341.286,185.931,346.755,303.312,262.048
2023-02-23 16:30:00,331.321,227.426,395.234,327.573,273.094
2023-02-23 16:45:00,339.679,212.388,384.291,319.171,272.775
2023-02-23 17:00:00,333.448,187.520,350.470,339.332,271.981
2023-02-23 17:15:00,373.676,266.638,406.527,351.768,278.951
2023-02-23 17:30:00,306.113,208.256,381.423,282.240,259.708
2023-02-23 17:45:00,276.039,126.228,345.011,212.495,230.921
2023-02-23 18:00:00,286.967,210.513,351.226,265.190,240.470
2023-02-23 18:15:00,229.486,122.569,262.588,205.864,261.963
2023-02-23 18:30:00,249.392,119.407,264.975,264.974,235.573
2023-02-23 18:45:00,235.203,132.368,312.796,221.083,214.441
2023-02-23 19:00:00,233.966,151.033,258.712,232.464,228.044
2023-02-23 19:15:00,220.905,145.523,262.700,234.118,189.362
2023-02-23 19:30:00,181.513,77.112,181.522,196.461,186.818
2023-02-23 19:45:00,176.908,79.663,195.820,160.841,187.111
2023-02-23 20:00:00,156.582,82.756,94.742,190.892,169.724
2023-02-23 20:15:00,143.134,75.612,144.484,120.550,209.114
2023-02-23 20:30:00,164.283,125.829,140.170,180.411,194.248
2023-02-23 20:45:00,133.642,76.534,160.640,106.526,183.988
2023-02-23 21:00:00,154.262,118.836,158.337,160.841,179.830
2023-02-23 21:15:00,144.353,121.225,156.353,111.601,156.990
2023-02-23 21:30:00,182.098,132.256,277.585,181.143,191.705
2023-02-23 21:45:00,222.557,67.809,223.256,185.966,201.416
2023-02-23 22:00:00,184.514,112.334,216.092,146.944,175.518
2023-02-23 22:15:00,181.655,113.918,215.924,145.864,206.332
2023-02-23 22:30:00,251.567,162.158,258.908,242.397,215.835
2023-02-23 22:45:00,282.721,131.714,360.441,270.982,201.044
2023-02-23 23:00:00,307.118,180.525,405.869,293.333,242.861
2023-02-23 23:15:00,348.001,192.145,438.585,325.031,259.548
2023-02-23 23:30:00,352.557,205.998,374.918,313.704,274.595
2023-02-23 23:45:00,396.460,251.232,433.438,348.872,280.747
2023-02-24 00:00:00,429.645,260.730,429.232,372.502,280.827
2023-02-24 00:15:00,411.039,245.850,466.880,354.066,293.378
2023-02-24 00:30:00,466.225,298.097,532.634,455.614,294.811
2023-02-24 00:45:00,489.288,305.732,587.624,426.850,328.411
2023-02-24 01:00:00,506.944,334.506,639.412,445.881,343.581
2023-02-24 01:15:00,584.990,369.747,632.457,516.231,309.358
2023-02-24 01:30:00,585.327,341.272,677.557,509.314,340.644
2023-02-24 01:45:00,631.987,385.015,719.556,588.130,381.160
2023-02-24 02:00:00,644.096,410.461,735.866,580.778,379.301
2023-02-24 02:15:00,597.609,377.247,737.308,546.197,382.392
2023-02-24 02:30:00,586.093,345.623,677.070,536.642,376.954
2023-02-24 02:45:00,629.454,426.060,741.465,585.449,388.452
2023-02-24 03:00:00,700.785,463.316,821.070,646.950,369.954
2023-02-24 03:15:00,639.560,400.694,742.473,614.439,372.889
2023-02-24 03:30:00,607.050,390.490,673.561,543.792,374.349
2023-02-24 03:45:00,656.907,400.193,815.337,591.328,382.287
2023-02-24 04:00:00,661.615,451.377,759.769,606.729,382.374
2023-02-24 04:15:00,655.722,477.943,771.076,601.652,404.565
2023-02-24 04:30:00,645.315,403.340,750.234,561.065,384.576
2023-02-24 04:45:00,674.785,469.209,708.432,586.116,385.371
2023-02-24 05:00:00,631.672,389.067,693.074,578.041,351.329
2023-02-24 05:15:00,657.126,413.833,759.342,635.043,413.818
2023-02-24 05:30:00,678.423,476.817,753.001,656.814,396.814
2023-02-24 05:45:00,604.944,390.218,708.582,531.970,353.580
2023-02-24 06:00:00,592.265,402.147,651.979,535.412,373.670
2023-02-24 06:15:00,583.583,372.592,671.661,540.472,324.571
2023-02-24 06:30:00,663.016,385.892,707.829,616.661,416.744
2023-02-24 06:45:00,581.777,436.590,695.793,513.815,363.709
2023-02-24 07:00:00,615.242,394.488,721.960,603.477,405.595
2023-02-24 07:15:00,627.475,411.762,737.522,564.731,382.384
2023-02-24 07:30:00,640.011,397.694,733.111,596.926,380.301
2023-02-24 07:45:00,595.540,406.604,662.563,540.653,347.338
2023-02-24 08:00:00,573.368,390.354,709.868,520.363,341.459
2023-02-24 08:15:00,564.049,327.700,701.984,535.573,323.287
2023-02-24 08:30:00,575.895,378.609,659.994,551.493,385.951
2023-02-24 08:45:00,519.569,359.647,579.221,492.979,330.215
2023-02-24 09:00:00,543.710,383.422,569.956,480.783,353.149
2023-02-24 09:15:00,486.478,332.372,566.655,417.957,333.123
2023-02-24 09:30:00,474.585,326.839,524.381,495.145,305.801
2023-02-24 09:45:00,486.627,302.805,544.273,454.450,300.212
2023-02-24 10:00:00,519.177,306.739,627.902,457.890,314.773
2023-02-24 10:15:00,427.261,269.948,460.555,413.809,263.054
2023-02-24 10:30:00,422.773,243.508,547.591,369.021,268.971
2023-02-24 10:45:00,436.960,265.548,469.958,445.308,304.416
2023-02-24 11:00:00,421.731,255.276,419.489,379.023,307.108
2023-02-24 11:15:00,415.128,246.315,456.338,400.813,286.151
2023-02-24 11:30:00,440.899,299.892,518.451,404.640,312.984
2023-02-24 11:45:00,408.225,240.028,473.831,342.036,300.339
2023-02-24 12:00:00,331.772,261.542,387.394,283.584,247.054
2023-02-24 12:15:00,361.146,259.473,406.452,315.368,284.031
2023-02-24 12:30:00,352.929,259.141,389.833,309.629,258.245
2023-02-24 12:45:00,385.142,233.114,403.248,358.455,266.339
2023-02-24 13:00:00,324.122,215.687,376.884,244.693,251.200
2023-02-24 13:15:00,364.005,210.531,452.423,339.159,240.232
2023-02-24 13:30:00,347.832,231.524,400.459,276.538,258.473
2023-02-24 13:45:00,362.355,191.338,392.363,341.242,223.392
2023-02-24 14:00:00,343.492,249.827,399.687,298.401,269.554
2023-02-24 14:15:00,326.423,196.053,422.229,303.271,227.276
2023-02-24 14:30:00,357.511,239.953,404.609,299.563,262.888
2023-02-24 14:45:00,354.923,242.912,368.591,312.684,288.688
2023-02-24 15:00:00,365.486,223.717,427.343,291.226,267.479
2023-02-24 15:15:00,358.147,212.839,430.736,302.078,229.176
2023-02-24 15:30:00,340.644,218.413,419.492,344.224,258.585
2023-02-24 15:45:00,322.834,229.916,393.570,328.419,244.533
2023-02-24 16:00:00,367.266,235.048,427.670,310.512,283.678
2023-02-24 16:15:00,356.783,246.983,383.621,320.792,260.675
2023-02-24 16:30:00,327.443,232.690,345.095,311.331,271.052
2023-02-24 16:45:00,330.246,209.849,368.963,305.597,259.940
2023-02-24 17:00:00,323.179,207.249,391.344,284.655,265.019
2023-02-24 17:15:00,295.149,195.317,318.603,237.281,236.380
2023-02-24 17:30:00,296.197,221.088,324.927,291.796,261.582
2023-02-24 17:45:00,278.080,172.170,291.460,244.661,222.022
2023-02-24 18:00:00,277.400,208.754,368.956,219.008,197.969
2023-02-24 18:15:00,256.921,173.377,288.353,235.374,203.051
2023-02-24 18:30:00,225.593,128.220,280.925,199.987,212.409
2023-02-24 18:45:00,276.142,178.442,368.133,242.861,235.330
2023-02-24 19:00:00,246.641,132.301,253.183,229.694,221.453
2023-02-24 19:15:00,197.838,94.945,251.801,177.329,221.072
2023-02-24 19:30:00,201.492,146.141,228.735,210.041,203.999
2023-02-24 19:45:00,193.521,145.733,267.531,157.949,203.340
2023-02-24 20:00:00,198.994,128.521,203.489,166.117,217.239
2023-02-24 20:15:00,155.371,102.183,185.533,159.916,151.970
2023-02-24 20:30:00,186.163,106.587,234.388,226.167,207.478
2023-02-24 20:45:00,158.440,107.233,160.301,197.220,207.069
2023-02-24 21:00:00,151.695,148.139,167.804,155.661,193.594
2023-02-24 21:15:00,193.519,151.030,218.045,170.326,203.078
2023-02-24 21:30:00,218.175,139.912,285.903,188.972,221.721
2023-02-24 21:45:00,243.275,154.049,350.742,215.297,178.680
2023-02-24 22:00:00,200.327,120.803,280.837,145.994,197.797
2023-02-24 22:15:00,254.603,130.215,338.813,249.259,198.471
2023-02-24 22:30:00,260.064,156.969,165.117,268.328,230.924
2023-02-24 22:45:00,316.488,222.573,368.208,288.198,228.522
2023-02-24 23:00:00,291.110,165.921,336.824,313.865,251.742
2023-02-24 23:15:00,322.764,202.795,396.801,356.916,241.617
2023-02-24 23:30:00,371.846,213.745,381.516,361.570,245.571
2023-02-24 23:45:00,392.953,275.056,475.105,346.769,260.181
2023-02-25 00:00:00,419.490,240.837,415.682,367.050,264.158
2023-02-25 00:15:00,476.196,324.344,580.504,455.130,309.843
2023-02-25 00:30:00,502.800,352.536,525.472,485.748,332.218
2023-02-25 00:45:00,551.671,350.502,673.618,493.087,329.059
2023-02-25 01:00:00,565.548,350.433,687.973,494.794,319.959
2023-02-25 01:15:00,582.066,390.221,658.695,497.865,352.578
2023-02-25 01:30:00,581.322,417.920,682.548,511.856,351.886
2023-02-25 01:45:00,665.186,465.913,764.861,602.770,377.092
2023-02-25 02:00:00,622.192,402.581,668.203,596.407,354.749
2023-02-25 02:15:00,680.434,420.202,800.507,613.399,415.208
2023-02-25 02:30:00,699.078,448.599,841.932,575.665,388.967
2023-02-25 02:45:00,676.099,397.217,767.195,607.596,364.500
2023-02-25 03:00:00,622.139,390.497,735.897,565.038,367.267
2023-02-25 03:15:00,628.719,419.931,694.961,570.609,380.979
2023-02-25 03:30:00,703.867,448.321,838.827,590.721,409.840
2023-02-25 03:45:00,663.807,416.463,763.703,603.197,356.733
2023-02-25 04:00:00,700.757,454.105,805.393,673.737,422.224
2023-02-25 04:15:00,708.563,453.832,829.861,641.623,407.212
2023-02-25 04:30:00,684.846,464.037,836.506,615.212,404.213
2023-02-25 04:45:00,652.841,391.178,767.616,583.626,428.864
2023-02-25 05:00:00,681.242,455.969,748.796,630.113,406.157
2023-02-25 05:15:00,641.058,415.534,714.236,556.260,386.720
2023-02-25 05:30:00,666.001,443.757,763.598,587.784,382.334
2023-02-25 05:45:00,652.796,389.590,766.593,625.258,381.024
2023-02-25 06:00:00,655.727,448.299,716.912,618.032,360.615
2023-02-25 06:15:00,708.203,473.908,825.612,639.614,404.804
2023-02-25 06:30:00,654.693,467.381,781.350,613.017,411.147
2023-02-25 06:45:00,627.064,386.773,705.116,556.666,378.501
2023-02-25 07:00:00,598.255,374.241,751.063,529.888,399.443
2023-02-25 07:15:00,637.228,369.594,709.049,565.297,384.427
2023-02-25 07:30:00,612.033,377.232,710.286,528.535,369.855
2023-02-25 07:45:00,651.752,459.496,682.681,597.528,378.216
2023-02-25 08:00:00,595.254,394.292,674.406,591.417,393.585
2023-02-25 08:15:00,835.628,524.999,956.209,724.831,445.889
2023-02-25 08:30:00,580.892,380.907,654.335,571.513,339.270
2023-02-25 08:45:00,577.942,374.123,641.046,471.975,335.306
2023-02-25 09:00:00,553.605,312.115,620.092,520.296,382.157
2023-02-25 09:15:00,595.138,343.636,704.685,506.668,360.709
2023-02-25 09:30:00,556.657,389.496,578.770,523.370,344.177
2023-02-25 09:45:00,536.604,367.208,557.564,475.792,344.010
2023-02-25 10:00:00,518.044,299.616,580.022,492.400,322.690
2023-02-25 10:15:00,468.836,301.572,535.255,413.624,293.788
2023-02-25 10:30:00,489.051,299.990,537.364,460.778,301.008
2023-02-25 10:45:00,466.600,330.511,538.614,424.511,291.419
2023-02-25 11:00:00,450.429,303.968,537.840,440.974,264.136
2023-02-25 11:15:00,455.504,268.462,555.151,414.791,303.261
2023-02-25 11:30:00,411.219,270.298,515.246,382.871,256.430
2023-02-25 11:45:00,445.943,288.835,470.454,411.489,308.266
2023-02-25 12:00:00,433.722,280.960,474.098,418.231,308.541
2023-02-25 12:15:00,377.424,232.572,405.968,367.703,260.123
2023-02-25 12:30:00,392.842,255.968,484.121,362.204,283.196
2023-02-25 12:45:00,387.881,230.853,425.817,318.646,288.232
2023-02-25 13:00:00,401.579,231.331,471.642,347.910,307.715
2023-02-25 13:15:00,422.954,243.757,441.119,406.292,282.164
2023-02-25 13:30:00,372.795,216.089,408.118,308.808,243.693
2023-02-25 13:45:00,373.036,253.031,400.292,326.905,252.913
2023-02-25 14:00:00,388.523,263.777,468.671,343.925,245.500
2023-02-25 14:15:00,382.781,285.321,400.304,346.920,281.691
2023-02-25 14:30:00,386.352,245.417,501.414,347.064,216.558
2023-02-25 14:45:00,411.282,284.868,479.872,379.083,266.468
2023-02-25 15:00:00,380.839,248.722,414.662,326.730,272.551
2023-02-25 15:15:00,410.380,274.237,482.859,358.291,264.748
2023-02-25 15:30:00,374.714,263.773,404.883,383.686,254.401
2023-02-25 15:45:00,395.856,271.858,421.240,394.910,293.267
2023-02-25 16:00:00,398.663,261.842,480.807,377.932,259.308
2023-02-25 16:15:00,432.575,265.835,541.267,411.372,284.799
2023-02-25 16:30:00,394.361,263.230,465.707,368.437,294.462
2023-02-25 16:45:00,354.468,264.512,368.315,324.550,255.081
2023-02-25 17:00:00,350.613,232.282,377.088,303.031,303.515
2023-02-25 17:15:00,378.631,236.227,484.355,379.814,291.170
2023-02-25 17:30:00,378.262,266.406,460.421,388.687,291.981
2023-02-25 17:45:00,361.834,200.564,380.029,320.288,239.746
2023-02-25 18:00:00,344.862,215.162,373.763,340.982,256.180
2023-02-25 18:15:00,348.586,202.061,406.871,310.615,254.318
2023-02-25 18:30:00,303.127,193.995,343.991,260.855,233.919
2023-02-25 18:45:00,313.723,235.082,427.630,278.309,235.845
2023-02-25 19:00:00,253.951,181.090,268.633,224.610,219.155
2023-02-25 19:15:00,253.159,117.855,310.312,245.308,178.028
2023-02-25 19:30:00,223.280,129.664,266.287,194.770,192.627
2023-02-25 19:45:00,239.198,118.002,221.967,238.009,245.971
2023-02-25 20:00:00,236.268,180.032,195.126,200.434,204.864
2023-02-25 20:15:00,232.737,136.717,255.337,211.940,201.327
2023-02-25 20:30:00,228.126,150.179,275.735,184.092,210.080
2023-02-25 20:45:00,211.277,140.431,293.843,164.820,205.086
2023-02-25 21:00:00,224.599,151.136,233.244,213.832,169.296
2023-02-25 21:15:00,210.481,64.494,257.241,195.151,206.730
2023-02-25 21:30:00,277.244,189.237,309.544,244.061,240.765
2023-02-25 21:45:00,257.478,153.649,351.376,215.610,233.574
2023-02-25 22:00:00,264.048,192.776,302.375,216.504,208.725
2023-02-25 22:15:00,329.604,219.312,364.969,310.239,279.584
2023-02-25 22:30:00,298.051,209.526,348.212,258.161,264.918
2023-02-25 22:45:00,336.907,200.785,393.614,345.050,278.878
2023-02-25 23:00:00,366.763,210.173,466.462,340.565,280.886
2023-02-25 23:15:00,396.583,280.038,456.233,375.736,272.371
2023-02-25 23:30:00,460.640,313.501,543.506,454.095,304.333
2023-02-25 23:45:00,477.317,315.811,495.985,420.225,336.553
2023-02-26 00:00:00,564.163,372.225,611.815,528.222,304.604
2023-02-26 00:15:00,490.499,329.340,552.028,461.623,303.043
2023-02-26 00:30:00,556.687,329.540,643.510,500.099,350.939
2023-02-26 00:45:00,565.418,394.411,625.858,485.742,342.070
2023-02-26 01:00:00,613.525,394.940,714.627,516.329,358.203
2023-02-26 01:15:00,625.998,403.760,703.152,555.303,399.669
2023-02-26 01:30:00,647.275,410.276,798.711,619.383,393.949
2023-02-26 01:45:00,742.574,420.934,847.346,665.291,434.337
2023-02-26 02:00:00,703.209,471.466,822.477,667.430,387.378
2023-02-26 02:15:00,715.701,440.246,816.072,641.022,396.291
2023-02-26 02:30:00,776.776,507.606,890.316,714.977,437.925
2023-02-26 02:45:00,711.625,442.051,835.852,665.701,412.442
2023-02-26 03:00:00,682.785,435.222,789.619,650.195,426.413
2023-02-26 03:15:00,715.297,454.964,805.898,647.295,412.798
2023-02-26 03:30:00,708.826,439.653,825.870,637.377,433.391
2023-02-26 03:45:00,781.485,502.318,893.636,674.779,444.306
2023-02-26 04:00:00,731.238,463.282,859.567,662.653,408.371
2023-02-26 04:15:00,817.468,505.343,976.812,824.498,432.993
2023-02-26 04:30:00,754.493,519.742,899.412,688.707,436.267
2023-02-26 04:45:00,740.334,461.181,817.395,649.205,409.515
2023-02-26 05:00:00,747.523,499.942,762.733,683.763,416.966
2023-02-26 05:15:00,771.945,518.470,959.980,725.847,413.926
2023-02-26 05:30:00,723.454,493.343,848.760,651.773,409.449
2023-02-26 05:45:00,752.790,475.676,877.783,668.019,431.802
2023-02-26 06:00:00,742.767,477.830,831.406,738.622,409.823
2023-02-26 06:15:00,721.125,464.535,763.692,671.618,395.623
2023-02-26 06:30:00,728.681,486.823,773.887,704.082,412.677
2023-02-26 06:45:00,717.143,460.083,813.921,650.965,415.275
2023-02-26 07:00:00,723.771,481.913,837.234,704.884,409.335
2023-02-26 07:15:00,721.650,462.678,883.825,683.882,442.732
2023-02-26 07:30:00,685.281,473.363,795.856,641.705,395.925
2023-02-26 07:45:00,736.952,478.725,868.927,650.964,424.081
2023-02-26 08:00:00,639.430,412.327,718.301,572.090,391.672
2023-02-26 08:15:00,705.817,467.269,797.040,659.253,409.465
2023-02-26 08:30:00,662.879,471.759,715.165,602.209,367.741
2023-02-26 08:45:00,681.162,427.625,744.031,634.865,377.592
2023-02-26 09:00:00,597.479,414.347,647.481,539.192,339.110
2023-02-26 09:15:00,675.714,418.775,765.443,630.930,366.531
2023-02-26 09:30:00,603.524,393.387,640.809,540.827,366.327
2023-02-26 09:45:00,621.167,383.889,688.382,581.380,390.792
2023-02-26 10:00:00,609.205,386.700,699.332,538.281,376.605
2023-02-26 10:15:00,545.629,337.695,550.577,494.437,350.933
2023-02-26 10:30:00,553.714,377.369,684.201,504.687,323.024
2023-02-26 10:45:00,526.270,329.644,662.219,464.328,339.384
2023-02-26 11:00:00,523.928,353.808,635.572,467.896,339.102
2023-02-26 11:15:00,496.583,309.608,583.611,463.018,348.794
2023-02-26 11:30:00,514.166,334.070,601.725,488.606,331.736
2023-02-26 11:45:00,494.912,358.133,586.156,460.835,349.261
2023-02-26 12:00:00,457.056,278.449,528.370,431.640,305.067
2023-02-26 12:15:00,497.399,305.146,577.833,459.495,327.023
2023-02-26 12:30:00,490.750,312.833,511.208,436.203,337.268
2023-02-26 12:45:00,466.362,302.696,540.033,391.062,311.052
2023-02-26 13:00:00,454.736,311.098,538.903,406.707,274.635
2023-02-26 13:15:00,421.079,274.776,495.067,384.717,270.561
2023-02-26 13:30:00,465.874,308.948,572.493,414.792,354.312
2023-02-26 13:45:00,452.460,265.241,567.347,450.426,302.783
2023-02-26 14:00:00,466.531,310.785,519.700,435.289,319.117
2023-02-26 14:15:00,456.016,304.618,488.125,417.521,283.231
2023-02-26 14:30:00,482.197,330.218,594.713,455.656,319.001
2023-02-26 14:45:00,466.818,295.223,558.129,473.967,330.671
2023-02-26 15:00:00,477.148,309.978,530.393,432.782,277.228
2023-02-26 15:15:00,500.324,342.870,568.225,439.085,323.890
2023-02-26 15:30:00,485.207,288.919,548.262,453.471,317.699
2023-02-26 15:45:00,476.154,264.626,556.244,412.777,316.281
2023-02-26 16:00:00,463.840,273.772,579.389,405.759,343.639
2023-02-26 16:15:00,462.986,284.958,503.775,457.275,300.473
2023-02-26 16:30:00,455.151,322.658,532.788,447.246,293.582
2023-02-26 16:45:00,455.962,347.107,532.548,433.791,299.243
2023-02-26 17:00:00,471.381,283.662,478.506,442.248,351.172
2023-02-26 17:15:00,444.936,287.103,591.831,382.479,300.829
2023-02-26 17:30:00,413.666,255.711,482.418,362.782,295.884
2023-02-26 17:45:00,457.473,309.387,563.103,449.981,261.687
2023-02-26 18:00:00,418.005,278.700,428.934,373.412,289.227
2023-02-26 18:15:00,372.611,220.283,490.173,325.204,265.934
2023-02-26 18:30:00,375.168,228.331,420.167,340.976,271.734
2023-02-26 18:45:00,369.579,236.651,351.309,352.707,262.038
2023-02-26 19:00:00,384.397,280.614,396.543,349.080,250.486
2023-02-26 19:15:00,319.352,191.234,327.938,289.888,242.835
2023-02-26 19:30:00,343.972,184.798,370.819,268.537,284.750
2023-02-26 19:45:00,342.372,255.118,352.454,313.425,259.178
2023-02-26 20:00:00,297.141,205.574,367.647,295.313,206.518
2023-02-26 20:15:00,296.335,163.545,346.514,271.119,217.395
2023-02-26 20:30:00,279.225,189.155,337.470,302.426,236.745
2023-02-26 20:45:00,294.847,211.942,352.835,255.368,218.827
2023-02-26 21:00:00,298.075,196.092,334.944,263.459,243.438
2023-02-26 21:15:00,318.884,241.339,316.816,278.622,270.056
2023-02-26 21:30:00,333.389,230.586,335.036,291.352,261.859
2023-02-26 21:45:00,317.138,213.777,317.707,303.580,229.192
2023-02-26 22:00:00,312.604,208.290,324.552,281.548,248.117
2023-02-26 22:15:00,366.628,241.706,475.812,380.073,280.009
2023-02-26 22:30:00,401.486,282.917,413.842,374.805,267.519
2023-02-26 22:45:00,423.442,271.498,534.260,370.383,269.940
2023-02-26 23:00:00,448.588,315.320,482.142,390.863,297.825
2023-02-26 23:15:00,466.482,311.012,493.089,465.830,334.498
2023-02-26 23:30:00,536.858,351.597,630.877,498.765,317.015
2023-02-26 23:45:00,550.360,350.033,673.465,535.046,332.281
2023-02-27 00:00:00,553.966,352.611,585.084,511.178,320.153
2023-02-27 00:15:00,585.378,388.471,670.316,538.897,340.592
2023-02-27 00:30:00,602.759,417.121,731.160,584.013,358.753
2023-02-27 00:45:00,690.785,461.620,823.552,643.724,393.656
2023-02-27 01:00:00,689.392,430.243,743.364,642.200,346.207
2023-02-27 01:15:00,714.609,424.523,815.243,648.524,401.687
2023-02-27 01:30:00,737.258,497.712,796.357,697.449,446.669
2023-02-27 01:45:00,770.761,568.069,898.347,707.466,430.868
2023-02-27 02:00:00,807.357,517.886,933.757,730.557,438.538
2023-02-27 02:15:00,787.691,500.409,923.928,772.031,424.845
2023-02-27 02:30:00,801.980,541.800,891.716,731.230,424.164
2023-02-27 02:45:00,764.552,475.437,856.866,686.000,427.745
2023-02-27 03:00:00,739.915,518.350,882.534,705.746,424.095
2023-02-27 03:15:00,851.790,563.971,1012.549,798.578,492.014
2023-02-27 03:30:00,756.696,491.187,923.713,681.577,409.331
2023-02-27 03:45:00,812.714,508.911,980.096,745.962,468.427
2023-02-27 04:00:00,821.321,555.910,891.761,770.332,471.176
2023-02-27 04:15:00,797.840,507.491,956.688,738.662,431.853
2023-02-27 04:30:00,788.590,530.314,905.776,742.795,422.287
2023-02-27 04:45:00,824.847,546.128,971.853,758.714,424.103
2023-02-27 05:00:00,786.152,543.284,893.255,741.257,435.049
2023-02-27 05:15:00,837.231,548.174,933.536,763.456,449.717
2023-02-27 05:30:00,788.002,590.110,897.091,710.751,454.490
2023-02-27 05:45:00,797.579,532.300,919.282,756.938,445.385
2023-02-27 06:00:00,822.920,538.555,955.641,763.490,413.492
2023-02-27 06:15:00,772.870,492.639,919.956,726.153,427.990
2023-02-27 06:30:00,711.354,484.297,784.850,681.381,410.061
2023-02-27 06:45:00,795.831,508.125,879.213,719.568,434.184
2023-02-27 07:00:00,782.488,489.262,847.709,731.601,449.027
2023-02-27 07:15:00,789.311,501.335,900.600,777.206,425.565
2023-02-27 07:30:00,740.296,476.389,823.353,677.549,434.792
2023-02-27 07:45:00,709.793,517.610,805.666,626.469,393.934
2023-02-27 08:00:00,745.375,491.806,857.970,703.830,412.207
2023-02-27 08:15:00,767.803,482.547,825.930,669.754,462.189
2023-02-27 08:30:00,688.054,474.455,773.485,608.861,371.498
2023-02-27 08:45:00,634.152,416.911,740.880,583.556,375.349
2023-02-27 09:00:00,757.526,524.761,873.356,696.291,429.275
2023-02-27 09:15:00,693.310,498.445,785.335,641.986,386.231
2023-02-27 09:30:00,662.986,393.647,761.294,658.498,393.636
2023-02-27 09:45:00,680.164,382.729,773.487,627.613,405.321
2023-02-27 10:00:00,645.077,469.087,709.956,580.769,383.060
2023-02-27 10:15:00,640.597,399.205,699.404,575.244,379.753
2023-02-27 10:30:00,630.459,367.335,811.021,569.988,381.600
2023-02-27 10:45:00,566.229,354.927,671.280,494.229,332.947
2023-02-27 11:00:00,585.969,356.690,708.466,551.413,343.030
2023-02-27 11:15:00,556.427,342.365,659.211,518.550,350.897
2023-02-27 11:30:00,558.175,384.208,686.477,523.790,336.630
2023-02-27 11:45:00,504.519,318.953,598.542,481.773,320.900
2023-02-27 12:00:00,504.517,287.489,512.838,477.780,276.380
2023-02-27 12:15:00,511.957,333.586,561.926,440.608,336.862
2023-02-27 12:30:00,523.158,318.774,609.192,475.118,353.118
2023-02-27 12:45:00,502.850,320.619,584.965,457.341,332.158
2023-02-27 13:00:00,501.285,321.033,580.684,491.482,334.297
2023-02-27 13:15:00,505.175,349.501,545.247,496.993,338.728
2023-02-27 13:30:00,532.969,333.795,594.952,480.959,329.864
2023-02-27 13:45:00,504.783,345.554,588.423,442.592,305.883
2023-02-27 14:00:00,504.352,287.951,581.166,467.491,331.115
2023-02-27 14:15:00,508.835,353.212,609.975,461.117,342.728
2023-02-27 14:30:00,525.427,374.001,569.847,481.555,310.662
2023-02-27 14:45:00,501.206,320.028,591.935,487.853,333.415
2023-02-27 15:00:00,532.719,325.803,594.295,496.017,338.275
2023-02-27 15:15:00,525.409,314.576,592.826,472.820,328.173
2023-02-27 15:30:00,512.331,332.378,587.395,456.850,320.187
2023-02-27 15:45:00,560.566,394.770,589.245,484.128,349.139
2023-02-27 16:00:00,494.171,310.567,572.365,467.010,306.099
2023-02-27 16:15:00,504.326,355.598,620.222,470.188,376.202
2023-02-27 16:30:00,486.843,287.663,520.955,460.293,290.825
2023-02-27 16:45:00,518.478,328.222,655.698,476.631,281.547
2023-02-27 17:00:00,522.555,338.571,580.217,457.513,334.270
